nums,chans,neuts,suss,thOKs,thneus,thnos,numlegends,m_nums,m_chans,m_neuts,m_suss,m_thOKs,m_thneus,m_thnos,m_numlegends,m_toslegends,indegrees,c_ages,c_males,c_years,c_debts,c_s0s,c_s1s,c_s2s,c_s3s,c_s4s,c_s5s,c_s6s,c_s7s,c_s8s,c_s9s,c_s10s,c_snums
1001,76,395,8,152,337,33,2,10.4270833333333,0.791666666666667,4.11458333333333,0.0833333333333333,1.58333333333333,3.51041666666667,0.34375,0.0208333333333333,1,96,,,,18,0,1,0,1,1,0,0,1,0,1,0,5
11,1,4,0,0,6,0,0,1.57142857142857,0.142857142857143,0.571428571428571,0,0,0.857142857142857,0,0,0,7,,,,,0,0,0,0,0,0,0,0,1,0,0,1
14,2,1,0,0,11,0,0,2.8,0.4,0.2,0,0,2.2,0,0,0,5,45,1,,,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,,,200,,0,1,0,0,1,0,1,0,0,0,0,3
33,1,10,0,1,20,1,2,1.94117647058824,0.0588235294117647,0.588235294117647,0,0.0588235294117647,1.17647058823529,0.0588235294117647,0.117647058823529,0,17,,1,,,0,0,0,1,1,0,0,0,0,1,0,3
18,0,11,1,3,3,0,0,2,0,1.22222222222222,0.111111111111111,0.333333333333333,0.333333333333333,0,0,0,9,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
3,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0.333333333333333,0,3,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
106,2,31,3,27,37,6,0,2.94444444444444,0.0555555555555555,0.861111111111111,0.0833333333333333,0.75,1.02777777777778,0.166666666666667,0,0,36,45,,,20,0,0,1,1,1,0,1,0,1,0,1,6
7,1,3,0,0,3,0,1,1.16666666666667,0.166666666666667,0.5,0,0,0.5,0,0.166666666666667,0,6,,1,,,0,0,0,0,0,1,0,0,1,0,0,2
43,1,21,0,7,13,1,0,2.6875,0.0625,1.3125,0,0.4375,0.8125,0.0625,0,0,16,35,0,,26,0,1,0,1,1,0,0,0,0,0,0,3
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,,1,,,0,0,0,0,0,0,0,1,1,0,0,2
67,2,23,2,10,24,6,0,3.52631578947368,0.105263157894737,1.21052631578947,0.105263157894737,0.526315789473684,1.26315789473684,0.31578947368421,0,0,19,,,100,23,0,1,0,1,1,0,0,1,1,0,0,5
10,0,2,0,1,7,0,0,1.42857142857143,0,0.285714285714286,0,0.142857142857143,1,0,0,1,7,45,1,,,0,0,0,1,1,0,0,0,0,0,0,2
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,,1,,,0,1,0,1,0,1,0,0,0,0,0,3
13,0,3,0,0,7,3,0,1.85714285714286,0,0.428571428571429,0,0,1,0.428571428571429,0,0,7,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,0,0,2,0,2,2,0,0,0,0,2,0,2,0,1,45,1,,,0,0,0,1,0,0,0,0,0,0,0,1
23,1,10,0,1,10,1,0,2.55555555555556,0.111111111111111,1.11111111111111,0,0.111111111111111,1.11111111111111,0.111111111111111,0,0,9,25,0,,,0,1,0,1,1,0,1,0,1,0,0,5
103,5,3,0,27,61,7,0,3.81481481481481,0.185185185185185,0.111111111111111,0,1,2.25925925925926,0.259259259259259,0,0,27,25,0,,,0,0,1,1,1,0,0,0,0,0,0,3
177,8,54,0,22,92,1,5,4.21428571428571,0.19047619047619,1.28571428571429,0,0.523809523809524,2.19047619047619,0.0238095238095238,0.119047619047619,0,42,,1,,,0,0,0,1,1,0,0,0,1,0,0,3
65,4,24,0,13,23,1,19,5,0.307692307692308,1.84615384615385,0,1,1.76923076923077,0.0769230769230769,1.46153846153846,0,13,35,1,,,0,0,0,1,1,0,0,0,0,0,0,2
1201,51,444,5,83,586,32,2,13.8045977011494,0.586206896551724,5.10344827586207,0.057471264367816,0.954022988505747,6.73563218390805,0.367816091954023,0.0229885057471264,0,87,25,,,20,0,0,1,1,1,0,0,0,0,0,0,3
26,1,6,0,5,13,1,0,1.18181818181818,0.0454545454545454,0.272727272727273,0,0.227272727272727,0.590909090909091,0.0454545454545454,0,0,22,35,0,50,,0,1,0,0,0,0,0,0,0,0,1,2
2181,73,883,56,333,740,96,10,19.1315789473684,0.640350877192982,7.74561403508772,0.491228070175439,2.92105263157895,6.49122807017544,0.842105263157895,0.087719298245614,0,114,,0,,20,0,1,1,1,1,0,0,1,1,0,0,6
15,1,4,0,1,6,3,0,2.5,0.166666666666667,0.666666666666667,0,0.166666666666667,1,0.5,0,0,6,45,,,,0,1,0,1,0,1,0,0,0,0,0,3
19,4,4,0,3,8,0,0,1.9,0.4,0.4,0,0.3,0.8,0,0,0,10,,1,,,0,1,1,1,1,0,0,0,1,0,0,5
10,0,1,0,0,8,1,4,1.66666666666667,0,0.166666666666667,0,0,1.33333333333333,0.166666666666667,0.666666666666667,0,6,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
2617,38,1123,4,407,998,47,2,34.8933333333333,0.506666666666667,14.9733333333333,0.0533333333333333,5.42666666666667,13.3066666666667,0.626666666666667,0.0266666666666666,0,75,45,,,,0,0,0,1,1,0,0,0,0,0,0,2
1069,87,555,5,130,284,8,1,12.4302325581395,1.01162790697674,6.45348837209302,0.0581395348837209,1.51162790697674,3.30232558139535,0.0930232558139534,0.0116279069767441,0,86,,0,,,0,0,0,1,1,1,0,0,0,0,0,3
1247,43,452,6,227,459,60,22,17.5633802816901,0.605633802816901,6.36619718309859,0.0845070422535211,3.19718309859155,6.46478873239437,0.845070422535211,0.309859154929577,0,71,,0,,,0,0,0,0,1,0,0,0,0,0,0,1
30,1,20,0,1,8,0,0,1.76470588235294,0.0588235294117647,1.17647058823529,0,0.0588235294117647,0.470588235294118,0,0,0,17,45,1,,,0,0,0,1,1,0,0,0,0,0,0,2
10,1,1,0,4,4,0,0,5,0.5,0.5,0,2,2,0,0,0,2,45,0,,,0,1,1,1,0,0,0,0,1,0,0,4
248,0,220,0,1,19,8,1,8.85714285714286,0,7.85714285714286,0,0.0357142857142857,0.678571428571429,0.285714285714286,0.0357142857142857,0,28,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
201,17,38,1,48,55,42,0,3.94117647058824,0.333333333333333,0.745098039215686,0.0196078431372549,0.941176470588235,1.07843137254902,0.823529411764706,0,0,51,45,,,,0,0,0,1,1,1,0,0,1,0,0,4
159,11,52,0,34,32,30,11,5.12903225806452,0.354838709677419,1.67741935483871,0,1.09677419354839,1.03225806451613,0.967741935483871,0.354838709677419,0,31,45,0,,1,0,1,0,1,0,0,0,0,0,1,0,3
14,3,1,0,1,9,0,3,3.5,0.75,0.25,0,0.25,2.25,0,0.75,0,4,35,1,,,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,45,1,,,0,0,0,1,0,0,0,0,0,0,0,1
106,39,20,0,8,21,18,0,4.60869565217391,1.69565217391304,0.869565217391304,0,0.347826086956522,0.91304347826087,0.782608695652174,0,0,23,45,0,,20,0,1,0,1,1,0,0,0,0,0,0,3
150,8,64,1,20,49,8,0,5.35714285714286,0.285714285714286,2.28571428571429,0.0357142857142857,0.714285714285714,1.75,0.285714285714286,0,0,28,,1,,,0,0,0,0,1,0,0,1,0,0,0,2
266,23,46,1,78,76,42,3,5.11538461538462,0.442307692307692,0.884615384615385,0.0192307692307692,1.5,1.46153846153846,0.807692307692308,0.0576923076923076,1,52,,,,,0,1,0,1,0,0,0,1,0,0,0,3
24,1,5,0,0,14,4,4,1.84615384615385,0.0769230769230769,0.384615384615385,0,0,1.07692307692308,0.307692307692308,0.307692307692308,0,13,,,,,0,0,0,1,0,0,0,1,0,0,0,2
93,3,24,0,16,47,3,2,5.16666666666667,0.166666666666667,1.33333333333333,0,0.888888888888889,2.61111111111111,0.166666666666667,0.111111111111111,0,18,,1,,,0,1,0,1,0,0,0,1,0,1,0,4
266,7,125,1,32,94,7,0,8.58064516129032,0.225806451612903,4.03225806451613,0.032258064516129,1.03225806451613,3.03225806451613,0.225806451612903,0,1,31,,1,,6,0,1,0,1,1,0,0,0,0,0,0,3
13,0,8,0,2,3,0,2,1.44444444444444,0,0.888888888888889,0,0.222222222222222,0.333333333333333,0,0.222222222222222,0,9,45,1,,10,0,0,1,1,1,0,0,0,0,0,0,3
1423,36,616,2,243,329,197,7,18.2435897435897,0.461538461538462,7.8974358974359,0.0256410256410256,3.11538461538462,4.21794871794872,2.52564102564102,0.0897435897435897,0,78,25,0,,10,0,0,0,1,1,1,0,0,0,0,0,3
10,1,6,0,0,2,1,0,2,0.2,1.2,0,0,0.4,0.2,0,0,5,45,1,,12,0,1,0,0,0,0,0,0,0,0,0,1
350,7,121,2,67,129,24,20,11.6666666666667,0.233333333333333,4.03333333333333,0.0666666666666666,2.23333333333333,4.3,0.8,0.666666666666667,0,30,25,,,,0,1,0,1,0,0,0,0,0,1,0,3
65,2,22,8,11,20,2,2,3.82352941176471,0.117647058823529,1.29411764705882,0.470588235294118,0.647058823529412,1.17647058823529,0.117647058823529,0.117647058823529,0,17,45,1,200,20,0,1,0,1,1,0,0,0,0,0,0,3
98,14,30,0,14,36,4,0,3.0625,0.4375,0.9375,0,0.4375,1.125,0.125,0,0,32,25,1,,,0,0,0,1,1,1,0,0,1,0,0,4
77,4,28,1,7,30,7,0,2.33333333333333,0.121212121212121,0.848484848484848,0.0303030303030303,0.212121212121212,0.909090909090909,0.212121212121212,0,0,33,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
129,5,31,0,23,29,41,5,4.03125,0.15625,0.96875,0,0.71875,0.90625,1.28125,0.15625,1,32,25,1,,,0,1,0,0,1,0,0,1,1,0,0,4
230,13,58,0,30,65,64,2,3.83333333333333,0.216666666666667,0.966666666666667,0,0.5,1.08333333333333,1.06666666666667,0.0333333333333333,0,60,45,0,,,0,1,0,0,1,0,0,1,1,1,0,5
7,0,0,0,1,6,0,2,1.75,0,0,0,0.25,1.5,0,0.5,0,4,45,,,,0,0,0,1,0,0,0,0,0,0,0,1
116,6,27,0,12,51,20,33,4.64,0.24,1.08,0,0.48,2.04,0.8,1.32,0,25,,1,,,0,1,0,1,1,0,0,0,0,0,0,3
156,1,84,0,3,62,6,0,6.78260869565217,0.0434782608695652,3.65217391304348,0,0.130434782608696,2.69565217391304,0.260869565217391,0,0,23,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
12,0,2,0,0,5,5,3,2,0,0.333333333333333,0,0,0.833333333333333,0.833333333333333,0.5,0,6,60,1,15,,0,1,0,0,0,0,0,0,0,0,0,1
7,0,2,0,1,2,2,1,1.75,0,0.5,0,0.25,0.5,0.5,0.25,0,4,45,1,,,0,0,0,1,0,1,0,0,0,0,0,2
7,0,1,0,0,6,0,2,1.4,0,0.2,0,0,1.2,0,0.4,0,5,,0,,,0,0,0,1,0,0,0,0,0,0,0,1
48,1,12,0,9,14,12,21,4.36363636363636,0.0909090909090909,1.09090909090909,0,0.818181818181818,1.27272727272727,1.09090909090909,1.90909090909091,0,11,45,,,,0,1,0,0,0,0,0,0,0,0,0,1
18,0,4,0,1,13,0,1,1.38461538461538,0,0.307692307692308,0,0.0769230769230769,1,0,0.0769230769230769,0,13,,1,,,0,0,0,0,1,0,0,0,1,0,0,2
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,45,,,,0,0,0,1,1,0,0,0,0,0,0,2
3,1,1,0,1,0,0,0,3,1,1,0,1,0,0,0,0,1,,0,,,0,0,0,1,0,1,1,1,1,0,0,5
2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,,1,,,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,,1,,,0,0,0,0,0,0,0,1,0,0,0,1
2,1,1,0,0,0,0,0,1,0.5,0.5,0,0,0,0,0,1,2,35,1,,,0,0,0,1,1,0,0,0,0,0,0,2
120,13,27,1,35,37,7,12,3.24324324324324,0.351351351351351,0.72972972972973,0.027027027027027,0.945945945945946,1,0.189189189189189,0.324324324324324,0,37,35,1,,2,0,0,0,1,1,0,0,1,1,0,0,4
13,0,4,0,3,6,0,7,2.6,0,0.8,0,0.6,1.2,0,1.4,0,5,,1,,,0,0,0,0,0,0,0,0,1,0,1,2
61,6,21,2,14,14,4,0,3.8125,0.375,1.3125,0.125,0.875,0.875,0.25,0,0,16,,1,,,0,0,0,1,0,0,1,0,0,0,0,2
297,81,104,1,31,78,2,4,7.07142857142857,1.92857142857143,2.47619047619048,0.0238095238095238,0.738095238095238,1.85714285714286,0.0476190476190476,0.0952380952380952,0,42,25,,,,0,0,0,1,0,0,0,0,0,0,0,1
