nums,chans,neuts,suss,thOKs,thneus,thnos,numlegends,m_nums,m_chans,m_neuts,m_suss,m_thOKs,m_thneus,m_thnos,m_numlegends,m_toslegends,indegrees,cl2
23,2,6,1,2,12,0,2,1.76923076923077,0.153846153846154,0.461538461538462,0.0769230769230769,0.153846153846154,0.923076923076923,0,0.153846153846154,0,13,10
87,6,20,0,13,46,2,31,4.83333333333333,0.333333333333333,1.11111111111111,0,0.722222222222222,2.55555555555556,0.111111111111111,1.72222222222222,0,18,10
8,0,1,1,1,4,1,0,1.6,0,0.2,0.2,0.2,0.8,0.2,0,0,5,10
19,5,4,1,2,5,2,0,1.46153846153846,0.384615384615385,0.307692307692308,0.0769230769230769,0.153846153846154,0.384615384615385,0.153846153846154,0,0,13,10
83,13,19,1,21,29,0,0,2.59375,0.40625,0.59375,0.03125,0.65625,0.90625,0,0,0,32,10
822,10,294,4,40,454,20,2,15.8076923076923,0.192307692307692,5.65384615384615,0.0769230769230769,0.769230769230769,8.73076923076923,0.384615384615385,0.0384615384615384,0,52,10
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,10
2,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,10
435,63,98,1,79,168,26,2,9.25531914893617,1.34042553191489,2.08510638297872,0.0212765957446808,1.68085106382979,3.57446808510638,0.553191489361702,0.0425531914893617,0,47,10
2,0,0,0,1,1,0,1,1,0,0,0,0.5,0.5,0,0.5,0,2,10
18,1,1,0,6,10,0,3,1.38461538461538,0.0769230769230769,0.0769230769230769,0,0.461538461538462,0.769230769230769,0,0.230769230769231,0,13,10
8,3,1,0,1,3,0,0,1.33333333333333,0.5,0.166666666666667,0,0.166666666666667,0.5,0,0,0,6,10
25,4,6,0,2,8,5,1,2.08333333333333,0.333333333333333,0.5,0,0.166666666666667,0.666666666666667,0.416666666666667,0.0833333333333333,0,12,10
97,6,29,0,15,39,8,2,6.46666666666667,0.4,1.93333333333333,0,1,2.6,0.533333333333333,0.133333333333333,0,15,10
5,1,1,0,1,2,0,0,1.66666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0,3,10
31,2,9,0,6,11,3,3,3.875,0.25,1.125,0,0.75,1.375,0.375,0.375,0,8,10
88,6,1,0,36,45,0,10,4.19047619047619,0.285714285714286,0.0476190476190476,0,1.71428571428571,2.14285714285714,0,0.476190476190476,0,21,10
9,1,2,0,2,4,0,2,1.5,0.166666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0,6,10
3,0,1,0,0,2,0,2,1.5,0,0.5,0,0,1,0,1,0,2,10
81,10,28,2,20,21,0,0,10.125,1.25,3.5,0.25,2.5,2.625,0,0,0,8,10
481,30,140,1,107,168,35,41,13.3611111111111,0.833333333333333,3.88888888888889,0.0277777777777777,2.97222222222222,4.66666666666667,0.972222222222222,1.13888888888889,0,36,10
54,3,14,3,5,26,3,2,2.45454545454545,0.136363636363636,0.636363636363636,0.136363636363636,0.227272727272727,1.18181818181818,0.136363636363636,0.0909090909090909,0,22,10
43,4,5,0,21,11,2,0,2.04761904761905,0.19047619047619,0.238095238095238,0,1,0.523809523809524,0.0952380952380952,0,0,21,10
237,3,91,2,9,127,5,5,18.2307692307692,0.230769230769231,7,0.153846153846154,0.692307692307692,9.76923076923077,0.384615384615385,0.384615384615385,0,13,10
182,30,59,3,27,54,9,0,6.5,1.07142857142857,2.10714285714286,0.107142857142857,0.964285714285714,1.92857142857143,0.321428571428571,0,0,28,10
4,1,1,0,0,2,0,1,1,0.25,0.25,0,0,0.5,0,0.25,0,4,10
6,0,2,0,1,2,1,0,1.5,0,0.5,0,0.25,0.5,0.25,0,0,4,10
5,0,0,0,0,5,0,2,2.5,0,0,0,0,2.5,0,1,0,2,10
192,3,43,2,27,108,9,0,4.46511627906977,0.0697674418604651,1,0.0465116279069767,0.627906976744186,2.51162790697674,0.209302325581395,0,1,43,10
5,0,2,0,2,1,0,0,1.66666666666667,0,0.666666666666667,0,0.666666666666667,0.333333333333333,0,0,1,3,10
4,0,1,0,1,2,0,0,2,0,0.5,0,0.5,1,0,0,0,2,10
19,1,3,1,3,10,1,9,2.71428571428571,0.142857142857143,0.428571428571429,0.142857142857143,0.428571428571429,1.42857142857143,0.142857142857143,1.28571428571429,0,7,10
43,0,24,2,7,9,1,0,2.6875,0,1.5,0.125,0.4375,0.5625,0.0625,0,0,16,10
7,1,4,0,0,2,0,0,1.75,0.25,1,0,0,0.5,0,0,0,4,10
56,4,23,1,3,24,1,0,2.24,0.16,0.92,0.04,0.12,0.96,0.04,0,1,25,10
21,1,1,0,4,14,1,5,1.61538461538462,0.0769230769230769,0.0769230769230769,0,0.307692307692308,1.07692307692308,0.0769230769230769,0.384615384615385,1,13,10
5,0,0,0,0,5,0,2,1.66666666666667,0,0,0,0,1.66666666666667,0,0.666666666666667,0,3,10
7,0,3,0,4,0,0,0,1.16666666666667,0,0.5,0,0.666666666666667,0,0,0,0,6,10
61,13,25,2,4,15,2,8,2.77272727272727,0.590909090909091,1.13636363636364,0.0909090909090909,0.181818181818182,0.681818181818182,0.0909090909090909,0.363636363636364,0,22,10
5,0,0,0,2,3,0,1,1.66666666666667,0,0,0,0.666666666666667,1,0,0.333333333333333,1,3,10
3053,75,1286,17,496,982,197,7,44.2463768115942,1.08695652173913,18.6376811594203,0.246376811594203,7.18840579710145,14.231884057971,2.85507246376812,0.101449275362319,0,69,10
121,2,58,0,19,38,4,0,4.65384615384615,0.0769230769230769,2.23076923076923,0,0.730769230769231,1.46153846153846,0.153846153846154,0,0,26,10
6,0,0,0,0,5,1,3,2,0,0,0,0,1.66666666666667,0.333333333333333,1,0,3,10
45,4,16,1,5,15,4,0,2.25,0.2,0.8,0.05,0.25,0.75,0.2,0,1,20,10
7,0,1,1,1,4,0,0,1.16666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0,0,0,6,10
20,0,6,1,2,9,2,0,2,0,0.6,0.1,0.2,0.9,0.2,0,0,10,10
20,0,0,0,5,15,0,0,2.5,0,0,0,0.625,1.875,0,0,0,8,10
10,0,1,0,4,5,0,1,2,0,0.2,0,0.8,1,0,0.2,0,5,10
61,4,20,0,11,23,3,1,3.8125,0.25,1.25,0,0.6875,1.4375,0.1875,0.0625,0,16,10
28,4,5,0,6,13,0,0,3.11111111111111,0.444444444444444,0.555555555555556,0,0.666666666666667,1.44444444444444,0,0,0,9,10
24,0,9,0,2,12,1,0,3,0,1.125,0,0.25,1.5,0.125,0,0,8,10
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,10
82,9,25,1,14,24,9,1,6.30769230769231,0.692307692307692,1.92307692307692,0.0769230769230769,1.07692307692308,1.84615384615385,0.692307692307692,0.0769230769230769,0,13,10
8,1,3,0,0,4,0,0,1.33333333333333,0.166666666666667,0.5,0,0,0.666666666666667,0,0,1,6,10
46,5,5,0,9,27,0,0,2.55555555555556,0.277777777777778,0.277777777777778,0,0.5,1.5,0,0,0,18,10
421,53,149,3,52,149,15,8,8.95744680851064,1.12765957446809,3.17021276595745,0.0638297872340425,1.1063829787234,3.17021276595745,0.319148936170213,0.170212765957447,1,47,10
9,3,2,0,0,4,0,2,1.5,0.5,0.333333333333333,0,0,0.666666666666667,0,0.333333333333333,0,6,10
1116,42,378,4,194,473,25,0,14.6842105263158,0.552631578947368,4.97368421052632,0.0526315789473684,2.55263157894737,6.22368421052632,0.328947368421053,0,1,76,10
6,0,0,0,5,1,0,1,1.5,0,0,0,1.25,0.25,0,0.25,0,4,10
3129,100,1330,14,420,1115,150,3,38.1585365853658,1.21951219512195,16.219512195122,0.170731707317073,5.1219512195122,13.5975609756098,1.82926829268293,0.0365853658536585,0,82,10
2,0,0,0,0,2,0,2,2,0,0,0,0,2,0,2,0,1,10
6,6,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,5,10
28,0,12,0,3,13,0,0,3.11111111111111,0,1.33333333333333,0,0.333333333333333,1.44444444444444,0,0,0,9,10
24,2,6,0,6,10,0,0,2.4,0.2,0.6,0,0.6,1,0,0,0,10,10
73,3,25,0,16,24,5,0,14.6,0.6,5,0,3.2,4.8,1,0,0,5,10
46,3,17,0,7,19,0,0,2.3,0.15,0.85,0,0.35,0.95,0,0,0,20,10
29,2,6,1,11,8,1,0,2.9,0.2,0.6,0.1,1.1,0.8,0.1,0,0,10,10
460,14,148,1,84,185,28,37,20,0.608695652173913,6.43478260869565,0.0434782608695652,3.65217391304348,8.04347826086956,1.21739130434783,1.60869565217391,0,23,10
171,17,48,3,22,68,13,0,4.07142857142857,0.404761904761905,1.14285714285714,0.0714285714285714,0.523809523809524,1.61904761904762,0.309523809523809,0,0,42,10
61,1,29,2,3,22,4,2,5.08333333333333,0.0833333333333333,2.41666666666667,0.166666666666667,0.25,1.83333333333333,0.333333333333333,0.166666666666667,0,12,10
41,0,10,0,3,25,3,0,6.83333333333333,0,1.66666666666667,0,0.5,4.16666666666667,0.5,0,0,6,10
15,0,0,0,9,4,2,0,1.875,0,0,0,1.125,0.5,0.25,0,0,8,10
33,1,19,0,3,10,0,7,1.73684210526316,0.0526315789473684,1,0,0.157894736842105,0.526315789473684,0,0.368421052631579,0,19,10
428,25,85,1,118,183,16,0,3.85585585585586,0.225225225225225,0.765765765765766,0.009009009009009,1.06306306306306,1.64864864864865,0.144144144144144,0,0,111,10
37,2,8,0,7,18,2,2,2.64285714285714,0.142857142857143,0.571428571428571,0,0.5,1.28571428571429,0.142857142857143,0.142857142857143,0,14,10
384,25,133,2,68,139,17,0,7.11111111111111,0.462962962962963,2.46296296296296,0.037037037037037,1.25925925925926,2.57407407407407,0.314814814814815,0,0,54,10
28,1,10,0,3,13,1,0,2,0.0714285714285714,0.714285714285714,0,0.214285714285714,0.928571428571429,0.0714285714285714,0,0,14,10
7,0,0,0,1,5,1,0,1.75,0,0,0,0.25,1.25,0.25,0,0,4,10
2,0,0,0,0,1,1,0,1,0,0,0,0,0.5,0.5,0,0,2,10
2,0,0,0,0,2,0,2,2,0,0,0,0,2,0,2,0,1,10
506,54,177,3,67,195,10,206,11,1.17391304347826,3.84782608695652,0.0652173913043478,1.45652173913043,4.23913043478261,0.217391304347826,4.47826086956522,0,46,10
26,0,6,0,2,15,3,25,13,0,3,0,1,7.5,1.5,12.5,0,2,10
706,124,148,3,141,267,23,67,7.75824175824176,1.36263736263736,1.62637362637363,0.0329670329670329,1.54945054945055,2.93406593406593,0.252747252747253,0.736263736263736,0,91,10
110,6,34,1,11,43,15,0,5.23809523809524,0.285714285714286,1.61904761904762,0.0476190476190476,0.523809523809524,2.04761904761905,0.714285714285714,0,0,21,10
170,6,64,1,14,81,4,4,7.39130434782609,0.260869565217391,2.78260869565217,0.0434782608695652,0.608695652173913,3.52173913043478,0.173913043478261,0.173913043478261,1,23,10
68,0,35,1,13,13,6,0,4.53333333333333,0,2.33333333333333,0.0666666666666666,0.866666666666667,0.866666666666667,0.4,0,0,15,10
304,48,93,2,42,112,7,0,11.6923076923077,1.84615384615385,3.57692307692308,0.0769230769230769,1.61538461538462,4.30769230769231,0.269230769230769,0,0,26,10
6,0,1,0,3,2,0,0,1,0,0.166666666666667,0,0.5,0.333333333333333,0,0,0,6,10
307,25,126,4,53,92,7,0,6.26530612244898,0.510204081632653,2.57142857142857,0.0816326530612244,1.08163265306122,1.87755102040816,0.142857142857143,0,0,49,10
3,0,2,0,0,1,0,1,1.5,0,1,0,0,0.5,0,0.5,0,2,10
337,15,106,1,52,156,7,0,9.91176470588235,0.441176470588235,3.11764705882353,0.0294117647058823,1.52941176470588,4.58823529411765,0.205882352941176,0,0,34,10
308,4,154,0,34,107,9,0,34.2222222222222,0.444444444444444,17.1111111111111,0,3.77777777777778,11.8888888888889,1,0,1,9,10
1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,10
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10
8,1,4,0,0,1,2,0,4,0.5,2,0,0,0.5,1,0,0,2,10
4,0,0,0,0,3,1,0,2,0,0,0,0,1.5,0.5,0,0,2,10
30,0,9,0,5,16,0,0,3.75,0,1.125,0,0.625,2,0,0,0,8,10
3,0,0,0,0,2,1,0,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0,3,10
11,0,3,0,2,6,0,2,2.2,0,0.6,0,0.4,1.2,0,0.4,0,5,10
2,0,1,0,0,1,0,2,2,0,1,0,0,1,0,2,1,1,10
101,1,30,0,17,47,6,2,7.21428571428571,0.0714285714285714,2.14285714285714,0,1.21428571428571,3.35714285714286,0.428571428571429,0.142857142857143,0,14,10
24,0,7,1,5,8,3,0,1.5,0,0.4375,0.0625,0.3125,0.5,0.1875,0,0,16,10
13,0,2,0,1,8,2,0,3.25,0,0.5,0,0.25,2,0.5,0,0,4,10
77,7,17,0,16,37,0,52,9.625,0.875,2.125,0,2,4.625,0,6.5,0,8,10
376,14,141,2,53,141,25,0,12.5333333333333,0.466666666666667,4.7,0.0666666666666666,1.76666666666667,4.7,0.833333333333333,0,1,30,10
50,1,17,2,6,23,1,0,2.94117647058824,0.0588235294117647,1,0.117647058823529,0.352941176470588,1.35294117647059,0.0588235294117647,0,0,17,10
60,7,1,1,28,21,2,2,2.14285714285714,0.25,0.0357142857142857,0.0357142857142857,1,0.75,0.0714285714285714,0.0714285714285714,0,28,10
8,0,2,0,0,5,1,0,1.6,0,0.4,0,0,1,0.2,0,0,5,10
169,5,70,5,14,56,19,7,4.69444444444444,0.138888888888889,1.94444444444444,0.138888888888889,0.388888888888889,1.55555555555556,0.527777777777778,0.194444444444444,0,36,10
2274,180,1086,15,298,654,41,126,21.0555555555556,1.66666666666667,10.0555555555556,0.138888888888889,2.75925925925926,6.05555555555556,0.37962962962963,1.16666666666667,1,108,10
44,1,11,0,11,19,2,0,2.31578947368421,0.0526315789473684,0.578947368421053,0,0.578947368421053,1,0.105263157894737,0,0,19,10
94,9,31,1,11,35,7,1,2.41025641025641,0.230769230769231,0.794871794871795,0.0256410256410256,0.282051282051282,0.897435897435897,0.179487179487179,0.0256410256410256,0,39,10
464,13,226,1,17,201,6,1,8,0.224137931034483,3.89655172413793,0.0172413793103448,0.293103448275862,3.46551724137931,0.103448275862069,0.0172413793103448,0,58,10
32,2,5,1,3,20,1,5,2.13333333333333,0.133333333333333,0.333333333333333,0.0666666666666666,0.2,1.33333333333333,0.0666666666666666,0.333333333333333,0,15,10
127,14,36,2,22,46,7,0,3.73529411764706,0.411764705882353,1.05882352941176,0.0588235294117647,0.647058823529412,1.35294117647059,0.205882352941176,0,0,34,10
19,1,9,0,3,3,3,0,1.58333333333333,0.0833333333333333,0.75,0,0.25,0.25,0.25,0,0,12,10
5,1,2,0,1,1,0,0,1.25,0.25,0.5,0,0.25,0.25,0,0,0,4,10
74,2,15,0,17,38,2,2,2.74074074074074,0.074074074074074,0.555555555555556,0,0.62962962962963,1.40740740740741,0.074074074074074,0.074074074074074,0,27,10
86,6,21,0,23,33,3,1,2.7741935483871,0.193548387096774,0.67741935483871,0,0.741935483870968,1.06451612903226,0.0967741935483871,0.032258064516129,1,31,10
88,5,12,0,10,56,5,42,4.63157894736842,0.263157894736842,0.631578947368421,0,0.526315789473684,2.94736842105263,0.263157894736842,2.21052631578947,0,19,10
10,2,4,0,0,4,0,0,1.66666666666667,0.333333333333333,0.666666666666667,0,0,0.666666666666667,0,0,0,6,10
7,1,1,0,1,3,1,0,1.75,0.25,0.25,0,0.25,0.75,0.25,0,0,4,10
115,12,36,1,16,44,6,2,5.47619047619048,0.571428571428571,1.71428571428571,0.0476190476190476,0.761904761904762,2.0952380952381,0.285714285714286,0.0952380952380952,1,21,10
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,10
79,8,19,0,12,36,4,0,3.43478260869565,0.347826086956522,0.826086956521739,0,0.521739130434783,1.56521739130435,0.173913043478261,0,0,23,10
23,1,2,0,3,17,0,0,2.3,0.1,0.2,0,0.3,1.7,0,0,0,10,10
29,0,14,0,4,8,3,0,4.14285714285714,0,2,0,0.571428571428571,1.14285714285714,0.428571428571429,0,0,7,10
11,2,1,0,0,7,1,0,1.22222222222222,0.222222222222222,0.111111111111111,0,0,0.777777777777778,0.111111111111111,0,0,9,10
16,1,1,0,2,12,0,2,1.45454545454545,0.0909090909090909,0.0909090909090909,0,0.181818181818182,1.09090909090909,0,0.181818181818182,0,11,10
463,95,90,8,108,139,23,92,7.234375,1.484375,1.40625,0.125,1.6875,2.171875,0.359375,1.4375,0,64,10
29,2,6,0,2,19,0,0,2.63636363636364,0.181818181818182,0.545454545454545,0,0.181818181818182,1.72727272727273,0,0,0,11,10
34,2,9,0,9,13,1,4,2.61538461538462,0.153846153846154,0.692307692307692,0,0.692307692307692,1,0.0769230769230769,0.307692307692308,0,13,10
63,3,15,0,19,23,3,0,2.17241379310345,0.103448275862069,0.517241379310345,0,0.655172413793103,0.793103448275862,0.103448275862069,0,0,29,10
356,10,109,5,39,171,22,3,7.57446808510638,0.212765957446808,2.31914893617021,0.106382978723404,0.829787234042553,3.63829787234042,0.468085106382979,0.0638297872340425,0,47,10
1773,34,735,24,215,608,157,18,18.2783505154639,0.350515463917526,7.57731958762887,0.247422680412371,2.21649484536082,6.2680412371134,1.61855670103093,0.185567010309278,0,97,10
81,16,6,0,40,18,1,1,3,0.592592592592593,0.222222222222222,0,1.48148148148148,0.666666666666667,0.037037037037037,0.037037037037037,0,27,10
4,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,4,10
2,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0.5,0,2,10
5,0,2,0,0,3,0,0,1,0,0.4,0,0,0.6,0,0,0,5,10
60,6,16,0,11,22,5,0,3.75,0.375,1,0,0.6875,1.375,0.3125,0,0,16,10
37,4,8,0,9,15,1,1,2.64285714285714,0.285714285714286,0.571428571428571,0,0.642857142857143,1.07142857142857,0.0714285714285714,0.0714285714285714,0,14,10
149,12,3,0,46,86,2,73,6.20833333333333,0.5,0.125,0,1.91666666666667,3.58333333333333,0.0833333333333333,3.04166666666667,0,24,10
438,3,177,1,46,193,18,2,9.52173913043478,0.0652173913043478,3.84782608695652,0.0217391304347826,1,4.19565217391304,0.391304347826087,0.0434782608695652,0,46,10
7,0,1,0,0,6,0,6,3.5,0,0.5,0,0,3,0,3,0,2,10
108,11,52,8,15,18,4,1,1.96363636363636,0.2,0.945454545454545,0.145454545454545,0.272727272727273,0.327272727272727,0.0727272727272727,0.0181818181818181,0,55,10
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,10
168,11,53,0,41,59,4,0,4.66666666666667,0.305555555555556,1.47222222222222,0,1.13888888888889,1.63888888888889,0.111111111111111,0,1,36,10
70,4,16,0,20,26,4,0,2.59259259259259,0.148148148148148,0.592592592592593,0,0.740740740740741,0.962962962962963,0.148148148148148,0,0,27,10
39,8,0,0,22,9,0,2,1.85714285714286,0.380952380952381,0,0,1.04761904761905,0.428571428571429,0,0.0952380952380952,0,21,10
46,0,24,2,3,17,0,4,1.7037037037037,0,0.888888888888889,0.074074074074074,0.111111111111111,0.62962962962963,0,0.148148148148148,0,27,10
445,21,138,7,73,186,20,4,2.88961038961039,0.136363636363636,0.896103896103896,0.0454545454545454,0.474025974025974,1.20779220779221,0.12987012987013,0.0259740259740259,1,154,10
2,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0.5,1,2,10
96,17,9,1,33,33,3,0,6.4,1.13333333333333,0.6,0.0666666666666666,2.2,2.2,0.2,0,0,15,10
6,2,2,0,0,2,0,0,1.5,0.5,0.5,0,0,0.5,0,0,0,4,10
7,0,3,0,0,3,1,0,1.75,0,0.75,0,0,0.75,0.25,0,0,4,10
12,2,5,1,0,4,0,2,1.33333333333333,0.222222222222222,0.555555555555556,0.111111111111111,0,0.444444444444444,0,0.222222222222222,0,9,10
95,4,44,0,19,27,1,0,4.52380952380952,0.19047619047619,2.0952380952381,0,0.904761904761905,1.28571428571429,0.0476190476190476,0,1,21,10
3,0,1,1,0,1,0,0,1,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,3,10
18,1,4,1,1,9,2,0,2.57142857142857,0.142857142857143,0.571428571428571,0.142857142857143,0.142857142857143,1.28571428571429,0.285714285714286,0,0,7,10
80,2,24,0,19,29,6,0,3.07692307692308,0.0769230769230769,0.923076923076923,0,0.730769230769231,1.11538461538462,0.230769230769231,0,0,26,10
342,6,155,0,43,135,3,6,6.97959183673469,0.122448979591837,3.16326530612245,0,0.877551020408163,2.75510204081633,0.0612244897959183,0.122448979591837,0,49,10
120,9,49,0,13,37,12,2,4.13793103448276,0.310344827586207,1.68965517241379,0,0.448275862068966,1.27586206896552,0.413793103448276,0.0689655172413793,0,29,10
25,1,13,0,6,4,1,0,4.16666666666667,0.166666666666667,2.16666666666667,0,1,0.666666666666667,0.166666666666667,0,0,6,10
23,1,1,1,4,13,3,2,2.09090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.363636363636364,1.18181818181818,0.272727272727273,0.181818181818182,0,11,10
29,0,2,2,5,19,1,2,4.83333333333333,0,0.333333333333333,0.333333333333333,0.833333333333333,3.16666666666667,0.166666666666667,0.333333333333333,0,6,10
59,5,17,0,4,28,5,14,5.9,0.5,1.7,0,0.4,2.8,0.5,1.4,0,10,10
27,0,7,1,4,12,3,2,1.8,0,0.466666666666667,0.0666666666666666,0.266666666666667,0.8,0.2,0.133333333333333,0,15,10
55,9,9,1,24,10,2,16,3.05555555555556,0.5,0.5,0.0555555555555555,1.33333333333333,0.555555555555556,0.111111111111111,0.888888888888889,0,18,10
20,2,9,0,0,8,1,0,2.22222222222222,0.222222222222222,1,0,0,0.888888888888889,0.111111111111111,0,0,9,10
69,2,15,0,19,28,5,0,3.63157894736842,0.105263157894737,0.789473684210526,0,1,1.47368421052632,0.263157894736842,0,1,19,10
17,0,4,0,5,5,3,0,2.42857142857143,0,0.571428571428571,0,0.714285714285714,0.714285714285714,0.428571428571429,0,1,7,10
62,1,22,0,7,29,3,0,2.21428571428571,0.0357142857142857,0.785714285714286,0,0.25,1.03571428571429,0.107142857142857,0,0,28,10
27,5,17,0,0,4,1,4,1.6875,0.3125,1.0625,0,0,0.25,0.0625,0.25,0,16,10
21,0,10,3,0,8,0,0,1.5,0,0.714285714285714,0.214285714285714,0,0.571428571428571,0,0,0,14,10
6,0,4,0,0,2,0,0,2,0,1.33333333333333,0,0,0.666666666666667,0,0,0,3,10
424,48,78,3,51,227,17,137,5.80821917808219,0.657534246575342,1.06849315068493,0.0410958904109589,0.698630136986301,3.10958904109589,0.232876712328767,1.87671232876712,1,73,10
5,1,0,1,3,0,0,0,1.66666666666667,0.333333333333333,0,0.333333333333333,1,0,0,0,1,3,10
1561,54,572,10,191,666,68,2,12.7950819672131,0.442622950819672,4.68852459016394,0.081967213114754,1.5655737704918,5.45901639344262,0.557377049180328,0.0163934426229508,0,122,10
2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,10
115,6,22,1,23,56,7,1,4.42307692307692,0.230769230769231,0.846153846153846,0.0384615384615384,0.884615384615385,2.15384615384615,0.269230769230769,0.0384615384615384,0,26,10
9,0,1,0,1,7,0,9,9,0,1,0,1,7,0,9,0,1,10
66,4,18,0,15,29,0,11,5.5,0.333333333333333,1.5,0,1.25,2.41666666666667,0,0.916666666666667,0,12,10
35,0,16,0,6,13,0,0,2.5,0,1.14285714285714,0,0.428571428571429,0.928571428571429,0,0,0,14,10
153,7,33,0,26,80,7,3,2.94230769230769,0.134615384615385,0.634615384615385,0,0.5,1.53846153846154,0.134615384615385,0.0576923076923076,0,52,10
58,4,16,1,7,19,11,0,6.44444444444444,0.444444444444444,1.77777777777778,0.111111111111111,0.777777777777778,2.11111111111111,1.22222222222222,0,0,9,10
1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,10
7,1,0,0,1,5,0,3,1.4,0.2,0,0,0.2,1,0,0.6,0,5,10
47,2,7,2,10,23,3,2,5.875,0.25,0.875,0.25,1.25,2.875,0.375,0.25,0,8,10
7,0,0,0,2,4,1,0,2.33333333333333,0,0,0,0.666666666666667,1.33333333333333,0.333333333333333,0,0,3,10
67,10,13,1,14,25,4,0,2.39285714285714,0.357142857142857,0.464285714285714,0.0357142857142857,0.5,0.892857142857143,0.142857142857143,0,1,28,10
276,75,58,4,55,67,17,0,6.13333333333333,1.66666666666667,1.28888888888889,0.0888888888888888,1.22222222222222,1.48888888888889,0.377777777777778,0,0,45,10
116,3,38,1,15,55,4,2,4.14285714285714,0.107142857142857,1.35714285714286,0.0357142857142857,0.535714285714286,1.96428571428571,0.142857142857143,0.0714285714285714,0,28,10
541,49,126,1,120,233,12,20,7.31081081081081,0.662162162162162,1.7027027027027,0.0135135135135135,1.62162162162162,3.14864864864865,0.162162162162162,0.27027027027027,1,74,10
7,2,1,0,0,4,0,2,1.4,0.4,0.2,0,0,0.8,0,0.4,0,5,10
5,2,0,0,1,2,0,2,2.5,1,0,0,0.5,1,0,1,0,2,10
5,1,1,0,1,2,0,2,1.25,0.25,0.25,0,0.25,0.5,0,0.5,0,4,10
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,10
28,0,7,0,2,14,5,1,2.8,0,0.7,0,0.2,1.4,0.5,0.1,0,10,10
5,0,0,0,1,2,2,3,2.5,0,0,0,0.5,1,1,1.5,0,2,10
5,0,1,0,0,4,0,0,1,0,0.2,0,0,0.8,0,0,0,5,10
157,24,52,0,37,36,8,2,9.8125,1.5,3.25,0,2.3125,2.25,0.5,0.125,0,16,10
49,6,23,0,2,17,1,0,2.45,0.3,1.15,0,0.1,0.85,0.05,0,0,20,10
294,32,82,5,42,113,20,2,4.74193548387097,0.516129032258065,1.32258064516129,0.0806451612903225,0.67741935483871,1.82258064516129,0.32258064516129,0.032258064516129,1,62,10
89,22,19,0,7,40,1,1,3.8695652173913,0.956521739130435,0.826086956521739,0,0.304347826086956,1.73913043478261,0.0434782608695652,0.0434782608695652,0,23,10
89,7,16,1,14,47,4,0,4.45,0.35,0.8,0.05,0.7,2.35,0.2,0,0,20,10
50,4,18,0,6,21,1,1,2.08333333333333,0.166666666666667,0.75,0,0.25,0.875,0.0416666666666666,0.0416666666666666,0,24,10
3,0,0,0,0,3,0,0,1.5,0,0,0,0,1.5,0,0,1,2,10
31,4,8,0,5,13,1,0,1.9375,0.25,0.5,0,0.3125,0.8125,0.0625,0,0,16,10
26,1,5,1,5,12,2,2,3.71428571428571,0.142857142857143,0.714285714285714,0.142857142857143,0.714285714285714,1.71428571428571,0.285714285714286,0.285714285714286,0,7,10
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,10
57,15,10,1,9,17,5,2,4.75,1.25,0.833333333333333,0.0833333333333333,0.75,1.41666666666667,0.416666666666667,0.166666666666667,0,12,10
